ItemLargeCode,ItemLargeName,ItemMiddleCode,ItemMiddleName,ItemSmallCode,ItemSmallName,ItemCode,ItemName,PriceYear,PriceMin,PriceMax
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0080,±¹¼ö,L1-M11-S0080-1044,Åê±¹¼ö ¹Ì¿ª±¹¼ö ¿ÏµµÇØÁ¶±¹¼ö 4Á¾¼¼Æ® ´Ù½Ã¸¶±¹¼ö,2025,11460,12300
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0080,±¹¼ö,L1-M11-S0080-1045,Ç³±¹¸é ¿ì¸®¹Ð ±¹¼ö ¼Ò¸é 400g,2025,2640,2840
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0080,±¹¼ö,L1-M11-S0080-1045,Ç³±¹¸é ¿ì¸®¹Ð ±¹¼ö ¼Ò¸é 400g,2023,2390,2560
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0080,±¹¼ö,L1-M11-S0080-1046,ÇØÇ¥ ´õ ÂÌ±êÇÑ Áø°ø¹ÝÁ×±¹¼ö 3kg /±¹¼ö/¿¾³¯±¹¼ö,2023,4540,5460
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0080,±¹¼ö,L1-M11-S0080-1046,ÇØÇ¥ ´õ ÂÌ±êÇÑ Áø°ø¹ÝÁ×±¹¼ö 3kg /±¹¼ö/¿¾³¯±¹¼ö,2025,5310,5690
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1001,100% °í±¸¸¶ ÀüºÐ!! ½¦ÇÁ¿ø È­¿µ³ÐÀû´ç¸é1kg  2°³,2025,14480,15530
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1002,CJÁ¦ÀÏÁ¦´ç ¹é¼³ ´ë¿Õ ³³ÀÛ´ç¸é,2025,1910,2050
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1002,CJÁ¦ÀÏÁ¦´ç ¹é¼³ ´ë¿Õ ³³ÀÛ´ç¸é,2024,1870,1930
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1002,CJÁ¦ÀÏÁ¦´ç ¹é¼³ ´ë¿Õ ³³ÀÛ´ç¸é,2023,1850,1930
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1003,CJÇÁ·¹½Ã¿þÀÌ ÀÌÃ÷À£ ¿ä¸® ¼Ó ¸é¹ßÀÇ ºñ¹Ð ³³ÀÛ´ç¸é 1kg,2023,4730,4960
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1003,CJÇÁ·¹½Ã¿þÀÌ ÀÌÃ÷À£ ¿ä¸® ¼Ó ¸é¹ßÀÇ ºñ¹Ð ³³ÀÛ´ç¸é 1kg,2025,5300,5680
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1003,CJÇÁ·¹½Ã¿þÀÌ ÀÌÃ÷À£ ¿ä¸® ¼Ó ¸é¹ßÀÇ ºñ¹Ð ³³ÀÛ´ç¸é 1kg,2024,4880,5280
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1004,[Ã»Á¤¿ø] À¯±â³ó ¼ö¶ó´ç¸é 100g,2025,1680,1800
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1004,[Ã»Á¤¿ø] À¯±â³ó ¼ö¶ó´ç¸é 100g,2024,1580,1670
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1005,³ë¸¶µåÄ¹ °¡°ø½ÄÇ° ¾Ë¶ã ´ç¸é 1kg ¿À¶Ñ±â,2025,7660,8220
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1006,´ç¸é ¿À¶Ñ±â ¿¾³¯´ç¸é 1kg,2025,5810,6230
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1006,´ç¸é ¿À¶Ñ±â ¿¾³¯´ç¸é 1kg,2024,5580,6110
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1007,´ë»ó ½¦ÇÁ¿ø ¾ËÂù´ç¸é 14kg,2024,29520,31000
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1007,´ë»ó ½¦ÇÁ¿ø ¾ËÂù´ç¸é 14kg,2025,31070,33330
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1008,¹èÅÍÁü ¿¾³¯´ç¸é 500g 2ºÀ ¸¶¶óÅÁ ÈÌ±Å Áß±¹´ç¸é ÈÌ±Å´ç¸é,2023,5700,6060
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1008,¹èÅÍÁü ¿¾³¯´ç¸é 500g 2ºÀ ¸¶¶óÅÁ ÈÌ±Å Áß±¹´ç¸é ÈÌ±Å´ç¸é,2024,5880,6120
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1008,¹èÅÍÁü ¿¾³¯´ç¸é 500g 2ºÀ ¸¶¶óÅÁ ÈÌ±Å Áß±¹´ç¸é ÈÌ±Å´ç¸é,2025,6000,6440
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1009,ºÒ¸®Áö¾Ê´Â ³³ÀÛ °í±¸¸¶´ç¸é °í±¸¸¶ÀüºÐ100% 200g-4°³,2024,7810,8160
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1009,ºÒ¸®Áö¾Ê´Â ³³ÀÛ °í±¸¸¶´ç¸é °í±¸¸¶ÀüºÐ100% 200g-4°³,2025,7890,8470
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1010,¿¾³¯ 1kg ´ç¸é ¸¸µÎ ¿ä¸® ÀâÃ¤ °¥ºñÅÁ ¿À¶Ñ±â,2024,14660,15900
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1010,¿¾³¯ 1kg ´ç¸é ¸¸µÎ ¿ä¸® ÀâÃ¤ °¥ºñÅÁ ¿À¶Ñ±â,2025,15600,16740
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1010,¿¾³¯ 1kg ´ç¸é ¸¸µÎ ¿ä¸® ÀâÃ¤ °¥ºñÅÁ ¿À¶Ñ±â,2023,13630,14950
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1011,¿¾³¯´ç¸é500g ¿À¶Ñ±â,2025,5990,6430
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1011,¿¾³¯´ç¸é500g ¿À¶Ñ±â,2023,5290,5920
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1012,¿À¶Ñ±â ¸é·ù ¾Ë¶ã´ç¸é 1kg,2023,10920,11460
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1012,¿À¶Ñ±â ¸é·ù ¾Ë¶ã´ç¸é 1kg,2025,12230,13110
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1012,¿À¶Ñ±â ¸é·ù ¾Ë¶ã´ç¸é 1kg,2024,11370,12320
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1013,¿À¶Ñ±â ¾Ë¶ã´ç¸é 1kg,2025,4950,5310
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1014,¿À¶Ñ±â ¾Ë¶ã´ç¸é 2.4kg,2025,7010,7510
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1014,¿À¶Ñ±â ¾Ë¶ã´ç¸é 2.4kg,2024,6450,7430
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1015,¿À¶Ñ±â ¿¾³¯ ³³ÀÛ ´ç¸é 400g,2024,2700,2940
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1015,¿À¶Ñ±â ¿¾³¯ ³³ÀÛ ´ç¸é 400g,2025,2940,3160
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1016,¿À¶Ñ±â ¿¾³¯ ´ç¸é  500g,2025,4630,4970
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1017,¿À¶Ñ±â ¿¾³¯ ´ç¸é 1kg,2024,6430,6830
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1017,¿À¶Ñ±â ¿¾³¯ ´ç¸é 1kg,2025,6840,7340
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1018,¿À¶Ñ±â ¿¾³¯ ÀÚ¸¥ ´ç¸é 1kg,2025,14960,16040
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1019,¿À¶Ñ±â ¿¾³¯ ÀÚ¸¥ ´ç¸é 300G,2025,3640,3900
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1019,¿À¶Ñ±â ¿¾³¯ ÀÚ¸¥ ´ç¸é 300G,2023,3150,3490
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1019,¿À¶Ñ±â ¿¾³¯ ÀÚ¸¥ ´ç¸é 300G,2024,3420,3710
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1020,¿À¶Ñ±â ¿¾³¯ ÀÚ¸¥´ç¸é 500g 1°³,2024,9310,10200
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1020,¿À¶Ñ±â ¿¾³¯ ÀÚ¸¥´ç¸é 500g 1°³,2023,9120,10100
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1020,¿À¶Ñ±â ¿¾³¯ ÀÚ¸¥´ç¸é 500g 1°³,2025,9800,10520
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1021,¿À¶Ñ±â ¿¾³¯´ç¸é500g,2025,6840,7340
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1021,¿À¶Ñ±â ¿¾³¯´ç¸é500g,2024,6360,6900
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1021,¿À¶Ñ±â ¿¾³¯´ç¸é500g,2023,5980,6420
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1022,¿À¶Ñ±â ¿¾³¯ÀÚ¸¥´ç¸é 300g,2024,2440,2560
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1022,¿À¶Ñ±â ¿¾³¯ÀÚ¸¥´ç¸é 300g,2023,2370,2410
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1022,¿À¶Ñ±â ¿¾³¯ÀÚ¸¥´ç¸é 300g,2025,2540,2720
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1023,¿À¶Ñ±â ¿À¶Ñ±â ¿¾³¯´ç¸é500g ³ÐÀû´ç¸é ÀâÃ¤ ÀâÃ¤´ç¸é »ç¸®´ç¸é,2023,4890,5350
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1023,¿À¶Ñ±â ¿À¶Ñ±â ¿¾³¯´ç¸é500g ³ÐÀû´ç¸é ÀâÃ¤ ÀâÃ¤´ç¸é »ç¸®´ç¸é,2025,5310,5690
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1024,ÁÖ±º±â ¸¶¶óÅÁ+Áß±¹NEW´ç¸é ÈÌ±Å¼Ò½º ¼¼Æ®,2024,12260,12610
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1024,ÁÖ±º±â ¸¶¶óÅÁ+Áß±¹NEW´ç¸é ÈÌ±Å¼Ò½º ¼¼Æ®,2025,12380,13270
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1025,Á÷¼öÀÔ °¨ÀÚ ÈÌ±ÅµÐºÐ(°¨ÀÚÁß±¹´ç¸é) 300g 4°³,2025,23640,25360
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1025,Á÷¼öÀÔ °¨ÀÚ ÈÌ±ÅµÐºÐ(°¨ÀÚÁß±¹´ç¸é) 300g 4°³,2023,21550,23860
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1025,Á÷¼öÀÔ °¨ÀÚ ÈÌ±ÅµÐºÐ(°¨ÀÚÁß±¹´ç¸é) 300g 4°³,2024,21990,24600
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1026,Á÷¼öÀÔ °¨ÀÚ ÈÌ±ÅµÐºÐ(°¨ÀÚÁß±¹´ç¸é) 300g 6°³,2025,33290,35710
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1026,Á÷¼öÀÔ °¨ÀÚ ÈÌ±ÅµÐºÐ(°¨ÀÚÁß±¹´ç¸é) 300g 6°³,2023,30680,31880
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1026,Á÷¼öÀÔ °¨ÀÚ ÈÌ±ÅµÐºÐ(°¨ÀÚÁß±¹´ç¸é) 300g 6°³,2024,31630,34280
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1027,Â¥±ÛÂ¥±Û ¸À³­ Âî°³¿¡ ÈÌ±Å´ç¸é300g,2025,5980,6420
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1028,Å«¹ÙÀ§½ÄÇ° °ñµå´ç¸é °í±¸¸¶ÀüºÐ100% 500g,2025,3830,4110
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1028,Å«¹ÙÀ§½ÄÇ° °ñµå´ç¸é °í±¸¸¶ÀüºÐ100% 500g,2023,3390,3950
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1028,Å«¹ÙÀ§½ÄÇ° °ñµå´ç¸é °í±¸¸¶ÀüºÐ100% 500g,2024,3640,4070
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1029,ÇÁ·¹½ÃÅ°Æ® 3 ÀÚ¸¥ ´ç¸é ¿À¶Ñ±â 1kg X10°³ °í±¸¸¶ ÀüºÐ ÀâÃ¤ Âû´ç¸é,2024,20760,22250
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1029,ÇÁ·¹½ÃÅ°Æ® 3 ÀÚ¸¥ ´ç¸é ¿À¶Ñ±â 1kg X10°³ °í±¸¸¶ ÀüºÐ ÀâÃ¤ Âû´ç¸é,2023,20550,21470
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1029,ÇÁ·¹½ÃÅ°Æ® 3 ÀÚ¸¥ ´ç¸é ¿À¶Ñ±â 1kg X10°³ °í±¸¸¶ ÀüºÐ ÀâÃ¤ Âû´ç¸é,2025,21620,23180
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1030,ÇØÇ¥ ÂÌ±êÇÑ´ç¸é 500g 3ÀÔ,2024,9320,10440
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1030,ÇØÇ¥ ÂÌ±êÇÑ´ç¸é 500g 3ÀÔ,2025,10130,10870
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0160,´ç¸é,L1-M11-S0160-1030,ÇØÇ¥ ÂÌ±êÇÑ´ç¸é 500g 3ÀÔ,2023,8670,9600
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1001,HBAF ±º¿Á¼ö¼ö¸À ¶¥Äá,2024,34910,36290
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1001,HBAF ±º¿Á¼ö¼ö¸À ¶¥Äá,2025,35990,38610
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1002,HBAF ¿Í»çºñ¸À ¶¥Äá,2024,35830,36480
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1002,HBAF ¿Í»çºñ¸À ¶¥Äá,2023,35470,37070
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1002,HBAF ¿Í»çºñ¸À ¶¥Äá,2025,36190,38810
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1003,MANNA MALL ±¹»ê ººÀ½ ¶¥Äá 1KG,2024,26370,29200
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1003,MANNA MALL ±¹»ê ººÀ½ ¶¥Äá 1KG,2025,28360,30420
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1003,MANNA MALL ±¹»ê ººÀ½ ¶¥Äá 1KG,2023,24790,28030
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1004,[¸Ó°Åº»] ÀÎÀý¹Ì¸À¶¥Äá 180g 6ºÀ,2024,14650,15550
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1004,[¸Ó°Åº»] ÀÎÀý¹Ì¸À¶¥Äá 180g 6ºÀ,2025,15100,16200
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1005,[¾Æ¸óÇªµå] ººÀ½ ¶¥Äá ºÐÅÂ 250g ººÀº ±ñ ÇÞ¶¥Äá,2025,2410,2590
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1006,[¿¡ÄÚ¹Ð] °ß°ú·ù ¶¥ÄáºÐÅÂ 1kg,2025,4470,4790
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1006,[¿¡ÄÚ¹Ð] °ß°ú·ù ¶¥ÄáºÐÅÂ 1kg,2024,4340,4450
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1027,¿ì¸®³ó»ê¹° ººÀ½¶¥Äá 400g,2024,14200,15240
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1027,¿ì¸®³ó»ê¹° ººÀ½¶¥Äá 400g,2025,15440,16560
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1007,[È²Åä¹è±â]°í¼ÒÇÑ ººÀ½¶¥Äá 300gx2ºÀ,2024,17690,18770
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1007,[È²Åä¹è±â]°í¼ÒÇÑ ººÀ½¶¥Äá 300gx2ºÀ,2025,18820,20180
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1007,[È²Åä¹è±â]°í¼ÒÇÑ ººÀ½¶¥Äá 300gx2ºÀ,2023,16980,18210
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1008,°¡¿Â¾Ö °í¼ÒÇÑ ººÀ½ ¶¥Äá 1kg x2ÆÑ / ººÀº¶¥Äá °ß°ú °ß°ú·ù,2025,12800,13720
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1009,°íÃ¢ ´ë¼º³óÇù °í¼ÒÇÑ »ý¾Ë ¶¥Äá 1kg,2025,17270,18530
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1009,°íÃ¢ ´ë¼º³óÇù °í¼ÒÇÑ »ý¾Ë ¶¥Äá 1kg,2024,17100,17790
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1010,±¹³»»ê Æ¢±è ¶¥Äá 300g¶¥ÄáÁ¶¸² »ý¶¥Äá ¶¥ÄáººÀ½ ººÀ½¶¥Äá ÇÇ³Ó,2023,15350,16120
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1010,±¹³»»ê Æ¢±è ¶¥Äá 300g¶¥ÄáÁ¶¸² »ý¶¥Äá ¶¥ÄáººÀ½ ººÀ½¶¥Äá ÇÇ³Ó,2025,16480,17680
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1010,±¹³»»ê Æ¢±è ¶¥Äá 300g¶¥ÄáÁ¶¸² »ý¶¥Äá ¶¥ÄáººÀ½ ººÀ½¶¥Äá ÇÇ³Ó,2024,15990,17330
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1011,±¹»ê ººÀ½¶¥Äá 1kg ½Å¿Õ¿¡ÇÁ¿£ºñ,2025,30890,33130
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1012,±æ¸²¾çÇà HBAF ¿Í»çºñ¸À ¶¥Äá (190G),2025,4810,5150
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1012,±æ¸²¾çÇà HBAF ¿Í»çºñ¸À ¶¥Äá (190G),2023,4430,4630
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1013,³ÊÆ®¸® °ñµåÇÇ³ÊÃ÷ ¶¥Äá 1kg (500g 2°³),2024,5400,5850
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1013,³ÊÆ®¸® °ñµåÇÇ³ÊÃ÷ ¶¥Äá 1kg (500g 2°³),2025,5870,6290
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1014,¶¥Äá 500gx5ºÀ ºÐÅÂ,2023,29640,31140
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1014,¶¥Äá 500gx5ºÀ ºÐÅÂ,2024,29940,31780
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1014,¶¥Äá 500gx5ºÀ ºÐÅÂ,2025,30550,32760
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1015,¶¥ÄáºÐÅÂ(1K) ºÐ¼â¶¥Äá,2024,11050,12480
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1015,¶¥ÄáºÐÅÂ(1K) ºÐ¼â¶¥Äá,2023,10280,11860
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1015,¶¥ÄáºÐÅÂ(1K) ºÐ¼â¶¥Äá,2025,11750,12610
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1016,·Ôµ¥ ¿ÀÂ¡¾î¶¥Äá90gx6ºÀ  90g  6°³,2025,7910,8490
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1016,·Ôµ¥ ¿ÀÂ¡¾î¶¥Äá90gx6ºÀ  90g  6°³,2023,7670,8020
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1016,·Ôµ¥ ¿ÀÂ¡¾î¶¥Äá90gx6ºÀ  90g  6°³,2024,7750,7810
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1017,¸¸³ª¸ô ±¹»ê ººÀ½ ¶¥Äá 1kg,2025,26440,28360
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1017,¸¸³ª¸ô ±¹»ê ººÀ½ ¶¥Äá 1kg,2024,25120,27510
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1018,¸À±ò ººÀ½ ¶¥Äá ¹ÝÅÂ 1kg Á¶¹Ì °ß°ú ººÀº ººÀ½ ¾ÈÁÖ,2024,20590,21850
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1018,¸À±ò ººÀ½ ¶¥Äá ¹ÝÅÂ 1kg Á¶¹Ì °ß°ú ººÀº ººÀ½ ¾ÈÁÖ,2023,19770,20540
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1018,¸À±ò ººÀ½ ¶¥Äá ¹ÝÅÂ 1kg Á¶¹Ì °ß°ú ººÀº ººÀ½ ¾ÈÁÖ,2025,21010,22530
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1019,¸ÀÀ» ±×¸®´Ù ²Ü¶¥Äá 500g ¶¥Äá °£½Ä ¾ÈÁÖ,2025,4130,4430
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1019,¸ÀÀ» ±×¸®´Ù ²Ü¶¥Äá 500g ¶¥Äá °£½Ä ¾ÈÁÖ,2024,4050,4250
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1019,¸ÀÀ» ±×¸®´Ù ²Ü¶¥Äá 500g ¶¥Äá °£½Ä ¾ÈÁÖ,2023,3970,4150
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1020,¸Ó°Åº» ²Ü ¶¥Äá 300G,2024,2800,2870
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1020,¸Ó°Åº» ²Ü ¶¥Äá 300G,2025,2890,3090
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1020,¸Ó°Åº» ²Ü ¶¥Äá 300G,2023,2630,2840
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1021,¸Ó°Åº» Ä¿ÇÇ¶¥Äá 55g 24ºÀ,2023,11360,12690
L1,°¡°ø½ÄÇ°,M11,°î¹°,S0210,¶¥Äá,L1-M11-S0210-1021,¸Ó°Åº» Ä¿ÇÇ¶¥Äá 55g 24ºÀ,2024,12080,13220
